price,make,model,year,mileage,display_color,vin,dealer_name,state,trim,body_style,condition,city
33995,GMC,Sierra 1500,2016,68201 ,Iridium Metallic,1GTV2NEC3GZ312545,Laura Buick GMC,IL,SLT,truck,used,Collinsville
18587,BMW,2 Series,2016,107510 ,Jet Black,WBA1G9C54GV599183,Raymond Chevrolet Kia,IL,228i xDrive,coupe,used,Antioch
29494,Mercedes-Benz,EClass,2016,45735 ,White,WDDHF6HBXGB180392,Don Franklin Auto Mall Lexington,KY,E 400 4MATIC,sedan,used,Lexington
18000,Hyundai,Tucson,2016,58038 ,Coliseum Gray,KM8J3CA42GU230989,Heritage Honda Bel Air,MD,SE,suv,used,Fallston
21999,Ford,Mustang,2016,52808 ,Shadow Black,1FA6P8TH5G5311027,Montclair Auto Exchange,CA,EcoBoost,coupe,used,Montclair
18400,BMW,3 Series,2016,56157 ,Brown Metallic,WBA8E1G54GNT35638,Shift SF - Test Drives Delivered to You,CA,320i,sedan,used,South San Francisco
24999,Ford,F150,2016,48574 ,Gray,1FTMF1C87GKD48495,Northwest Motorsport - Puyallup,WA,XL,truck,used,Puyallup
23999,Dodge,Charger,2016,66809 ,Black,2C3CDXHG8GH188207,Northwest Motorsport - Pasco,WA,SXT,sedan,used,Pasco
39015,Chevrolet,Silverado 1500,2016,64116 ,Black,3GCUKSEC8GG375845,Covert Ford Lincoln-Austin,TX,LTZ,truck,used,Austin
42998,Land Rover,Range Rover Sport,2016,56989 ,Blue,SALWG2PFXGA105931,CarMax Roswell - Now offering Curbside Pickup and Home Delivery,GA,SE,suv,used,Roswell
22395,Ford,Mustang,2016,46944 ,Deep Impact Blue Metallic,1FA6P8TH8G5274023,Russell Westbrook Alfa Romeo,CA,EcoBoost Premium,coupe,used,Van Nuys
24990,Lexus,NX 200t,2016,51983 ,Obsidian,JTJYARBZ6G2037274,Autoshow Sales & Service,FL,Base,crossover,used,Plantation
18697,Subaru,Outback,2016,105251 ,Gray,4S4BSAJC6G3333681,Schomp Nissan,CO,2.5i Limited,crossover,used,Littleton
18998,Lincoln,MKC,2016,83787 ,Burgundy,5LMCJ2C95GUJ15897,CarMax San Antonio - Now offering Curbside Pickup and Home Delivery,TX,Select,suv,used,San Antonio
17998,Toyota,Camry,2016,94623 ,White,4T1BF1FK3GU124171,CarMax Knoxville - Now offering Curbside Pickup,TN,SE,sedan,used,Knoxville
41999,Ram,1500,2016,72640 ,Black,1C6RR7YT8GS244120,Northwest Motorsport - Pasco,WA,Rebel,truck,used,Pasco
36998,Chevrolet,Silverado 1500,2016,66912 ,Black,1GCVKREC5GZ127145,CarMax Savannah - Now offering Curbside Pickup,GA,LT Z71,truck,used,Savannah
25499,Chevrolet,Camaro,2016,55887 ,White,1G1FD1RS3G0144539,Texas Direct Auto,TX,LT,coupe,used,Stafford
19998,Kia,Optima,2016,47000 ,White,5XXGU4L3XGG108246,CarMax Bristol - Now offering Curbside Pickup,TN,EX,sedan,used,Bristol
24998,GMC,Acadia,2016,57250 ,Gold,1GKKRRKD0GJ195769,CarMax Melbourne - Now offering Curbside Pickup and Home Delivery,FL,SLT-1,suv,used,Melbourne
37999,Toyota,4Runner,2016,61257 ,Midnight Black Metallic,JTEBU5JR5G5299288,IE Auto Exchange,CA,SR5,suv,used,Colton
29990,Ford,F150,2016,76416 ,Gray,1FTEW1CF6GFA15460,Bomnin Chevrolet West Kendall,FL,XL,truck,used,Miami
20542,Hyundai,Tucson,2016,68854 ,Dazzling White,KM8J33A25GU259997,McDonough Nissan,GA,Limited,suv,used,Mc Donough
13299,Scion,iM,2016,76256 ,Blizzard Pearl,JTNKARJE1GJ503086,Florida Fine Cars West Palm Beach,FL,Base,hatchback,used,West Palm Beach 
18998,Subaru,Legacy,2016,54684 ,Blue,4S3BNBC6XG3025891,CarMax Laurel - Now offering Curbside Pickup,MD,2.5i Premium,sedan,used,Laurel
43801,Toyota,Tundra,2016,29629 ,Red,5TFAW5F13GX553811,Big Star Ford,TX,1794 Edition,truck,used,Manvel
36998,Toyota,4Runner,2016,71551 ,Blue,JTEBU5JR3G5401591,CarMax Virginia Beach - Now offering Curbside Pickup and Home Delivery,VA,Trail,suv,used,Virginia Beach
18999,Ford,Mustang,2016,90981 ,Oxford White,1FA6P8AM3G5202128,Texas Direct Auto,TX,V6,coupe,used,Stafford
18604,Honda,Accord,2016,67493 ,Basque Red Pearl II,1HGCR2F38GA122899,Schaller Honda,CT,LX,sedan,used,New Britain
19500,Jeep,Cherokee,2016,48275 ,White,1C4PJMCB4GW213394,Shift Seattle - Test Drives Delivered to You,WA,Latitude,suv,used,Auburn
59999,Ford,F150,2016,20431 ,Silver,1FTEW1EF3GKF27469,Northwest Motorsport - Missoula,MT,Lariat,truck,used,Missoula
25662,Lexus,IS 200t,2016,38249 ,Gray,JTHBA1D20G5020655,Fishers Imports,IN,Base,sedan,used,Fishers
30998,Ram,1500,2016,34604 ,Blue,1C6RR7FT2GS413728,CarMax Laurel - Now offering Curbside Pickup,MD,Tradesman,truck,used,Laurel
19499,Chevrolet,Volt,2016,52201 ,Kinetic Blue Metallic,1G1RD6S59GU121385,Texas Direct Auto,TX,Premier,hatchback,used,Stafford
18499,Ford,Fusion Energi,2016,49699 ,Oxford White,3FA6P0SU8GR305865,Texas Direct Auto,TX,Titanium,sedan,used,Stafford
39999,Ford,F150,2016,57887 ,White,1FTEW1EF1GKD48184,Northwest Motorsport - Pasco,WA,XLT,truck,used,Pasco
15899,MINI,Hardtop 4 Door,2016,63494 ,Moonwalk Grey Metallic,WMWXU3C51G2D28070,California Motors Direct1,CA,Cooper S,hatchback,used,Santa Ana
48994,Cadillac,Escalade,2016,85063 ,White,1GYS3DKJ5GR275070,Covert Cadillac,TX,Platinum,suv,used,Austin
29499,Jeep,Wrangler Unlimited,2016,47901 ,Rhino Clear Coat,1C4BJWDG9GL249759,Texas Direct Auto,TX,Sport,suv,used,Stafford
47309,Chevrolet,Tahoe,2016,56155 ,Black,1GNSCCKC8GR180351,Beck & Masten Buick GMC North,TX,LTZ,suv,used,Houston
25499,Hyundai,Genesis Coupe,2016,64455 ,Ibiza Blue Pearl,KMHHU6KJ7GU136222,Corona Motors Direct,CA,3.8 Ultimate,coupe,used,Norco
18999,Ford,Focus,2016,48693 ,Shadow Black,1FADP3L98GL209123,LA Auto Exchange,CA,ST,hatchback,used,Montebello
34599,Toyota,Tacoma,2016,62693 ,Super White,3TMAZ5CN7GM018212,Corona Motors Direct,CA,SR5 V6,truck,used,Norco
21995,Jeep,Grand Cherokee,2016,77555 ,Bright White Clearcoat,1C4RJFBG0GC491857,East Hills Chevrolet of Freeport,NY,Limited,suv,used,Freeport
20998,Hyundai,Tucson,2016,54212 ,Gray,KM8J33A27GU165104,CarMax Fayetteville - Now offering Curbside Pickup and Home Delivery,NC,Sport,suv,used,Fayetteville
22624,Honda,CRV,2016,38310 ,Kona Coffee Metallic,2HKRM4H79GH630164,Nissan of New Rochelle,NY,EX-L,suv,used,New Rochelle
18998,Nissan,Rogue,2016,77576 ,White,5N1AT2MT2GC750614,CarMax Daytona - Now offering Curbside Pickup and Home Delivery,FL,SL,crossover,used,Daytona Beach
30995,Chevrolet,Silverado 1500,2016,83260 ,Summit White,3GCPCREHXGG359998,El Dorado Chevrolet,TX,LT,truck,used,Mckinney
31988,Cadillac,ATS,2016,35704 ,White,1G6AD1RS5G0108288,Big Star Hyundai,TX,3.6L Performance Collection,coupe,used,Friendswood
39999,Chevrolet,Camaro,2016,18440 ,Bright Yellow,1G1FH1R74G0184144,Texas Direct Auto,TX,SS,coupe,used,Stafford
35998,Ford,F150,2016,42940 ,White,1FTEW1EP3GKF84795,CarMax Henderson - Now offering Curbside Pickup and Home Delivery,NV,XLT,truck,used,Henderson
11000,nissan,rogue,2016,63738,green,  knmat2mvxgp669049,167755083,PA,N/A,N/A,used,N/A
19925,nissan,murano,2016,42837,gray,  5n1az2mg7gn100344,167743473,AL,N/A,N/A,used,N/A
14000,ford,explorer,2016,110333,white,  1fm5k7dh8ggd26344,167800439,TX,N/A,N/A,used,N/A
16600,mercedes-benz,vans,2016,110907,white,  8btpe7dd4ge127040,167802259,new york,N/A,N/A,used,N/A
13700,ford,van,2016,67150,white,  1ftye2yg5gka02732,167773301,PA,N/A,N/A,used,N/A
36500,ford,srw,2016,53986,gray,  1ft8x3bt7gea37597,167800116,NV,N/A,N/A,used,N/A
14100,nissan,rogue,2016,22041,silver,  knmat2mv4gp710291,167755074,PA,N/A,N/A,used,N/A
13000,ford,focus,2016,54984,black,  1fadp3l99gl358964,167793047,west VA,N/A,N/A,used,N/A
18500,infiniti,q70,2016,71967,gray,  jn1by1ar7gm271292,167801920,new york,N/A,N/A,used,N/A
22800,ford,el,2016,72885,silver,  1fmjk1ht3gef52975,167756210,south carolina,N/A,N/A,used,N/A
18500,ford,edge,2016,33514,white,  2fmpk3j98gbb59781,167756214,south carolina,N/A,N/A,used,N/A
39000,bmw,series,2016,39917,blue,  wba7f2c57gg421020,167765766,MI,N/A,N/A,used,N/A
11000,nissan,rogue,2016,37605,black,  knmat2mv1gp666895,167755079,PA,N/A,N/A,used,N/A
20000,chevrolet,1500,2016,93493,white,  3gcuknec9gg342967,167765203,WA,N/A,N/A,used,N/A
40000,bmw,series,2016,31727,gray,  wba7f2c55gg415264,167765767,MI,N/A,N/A,used,N/A
8200,dodge,van,2016,79637,white,  2c4rdgcg4gr384748,167727312,south carolina,N/A,N/A,used,N/A
17200,honda,van,2016,72527,gray,  5fnrl5h65gb151898,167611321,new jersey,N/A,N/A,used,N/A
4240,dodge,mpv,2016,83262,white,  3c4pdcbb9gt181387,167656732,TX,N/A,N/A,used,N/A
4950,honda,mpv,2016,71404,black,  2hkrm3h45gh513861,167703381,VA,N/A,N/A,used,N/A
18800,ford,edge,2016,30765,no_color,  2fmpk4j99gbc10713,167780210,WI,N/A,N/A,used,N/A
21500,chevrolet,1500,2016,20270,silver,  3gcuknec9gg224336,167780069,new jersey,N/A,N/A,used,N/A
14600,nissan,rogue,2016,31566,gray,  knmat2mv8gp727076,167753610,VA,N/A,N/A,used,N/A
19500,ford,edge,2016,56995,black,  2fmpk4ap5gbb89860,167787438,OR,N/A,N/A,used,N/A
15200,nissan,murano,2016,59640,orange,  5n1az2mg0gn147411,167761998,IL,N/A,N/A,used,N/A
27500,chevrolet,camaro,2016,44653,white,  1g1fh1r79g0149647,167799194,NV,N/A,N/A,used,N/A
13400,nissan,rogue,2016,46178,black,  knmat2mv3gp680121,167762003,IL,N/A,N/A,used,N/A
6800,dodge,dart,2016,49033,black,  1c3cdffh0gd823262,167756148,MI,N/A,N/A,used,N/A
10700,chevrolet,trax,2016,44280,red,  3gncjnsb1gl264970,167792666,west VA,N/A,N/A,used,N/A
15700,chevrolet,colorado,2016,91248,white,  1gcgtce36g1387412,167801228,new jersey,N/A,N/A,used,N/A
11200,ford,edge,2016,109996,gray,  2fmpk4j97gbb67005,167801478,new york,N/A,N/A,used,N/A
24502,chevrolet,1500,2016,33624,black,  3gcuknec6gg150809,167765812,MI,N/A,N/A,used,N/A
17100,chevrolet,trax,2016,19659,white,  kl7cjrsb9gb542870,167780202,WI,N/A,N/A,used,N/A
10800,ford,hybrid,2016,26654,blue,  1fadp5au1gl114180,167801493,new york,N/A,N/A,used,N/A
18600,chevrolet,1500,2016,48974,white,  1gcvkneh7gz158854,167801351,new jersey,N/A,N/A,used,N/A
17600,chevrolet,1500,2016,65336,white,  1gcvkneh3gz336629,167801344,new jersey,N/A,N/A,used,N/A
63200,chevrolet,corvette,2016,4266,red,  1g1ys2d6xg5609979,167783470,CA,N/A,N/A,used,N/A
47400,chevrolet,3500,2016,39624,red,  1gc4k0c84gf121926,167780154,WI,N/A,N/A,used,N/A
54680,harley-davidson,road/street,2016,9502,black,  1hd1krm1xgb609213,167703374,VA,N/A,N/A,used,N/A
42700,chevrolet,3500,2016,60215,white,  1gc4k1e88gf118806,167800375,TX,N/A,N/A,used,N/A
39000,bmw,series,2016,33110,black,  wba7f2c57gg419607,167765776,MI,N/A,N/A,used,N/A
19100,chevrolet,1500,2016,40011,white,  1gcvkneh1gz235878,167801359,new jersey,N/A,N/A,used,N/A
22700,nissan,nvp,2016,21282,white,  5bzbf0aa5gn855028,167760621,OH,N/A,N/A,used,N/A
21000,ford,flex,2016,24157,gray,  2fmhk6c89gba05297,167756222,south carolina,N/A,N/A,used,N/A
29800,ford,mustang,2016,18367,blue,  1fa6p8cf3g5242238,167738456,IL,N/A,N/A,used,N/A
13500,buick,encore,2016,19655,red,  kl4cjbsb4gb700424,167775995,TX,N/A,N/A,used,N/A
29700,bmw,series,2016,24293,no_color,  wba7f2c58gge12300,167775994,TX,N/A,N/A,used,N/A
24503,chevrolet,colorado,2016,18006,brown,  1gchtde32g1339478,167765821,MI,N/A,N/A,used,N/A
21003,chevrolet,1500,2016,44116,silver,  1gcvknec1gz396932,167765826,MI,N/A,N/A,used,N/A
71990,Mercedes-Benz,SClass,2016,28050 ,designo Mocha Black,WDDXJ8FB5GA014327,D&C Motor Company,OR,S 550 4MATIC,coupe,used,Portland
37304,Ford,F250 Super Duty,2016,70625 ,Oxford White,1FT7W2B63GEA17785,Hertz Cars Sales Layton,UT,XLT,truck,used,Layton
48499,Mercedes-Benz,CClass,2016,56528 ,Black,55SWF8HBXGU096680,Florida Fine Cars West Palm Beach,FL,AMG C 63 S,sedan,used,West Palm Beach 
40927,Toyota,Sequoia,2016,86426 ,Brown,5TDJW5G17GS135319,Clearshift Cars,CO,Limited,suv,used,Highlands Ranch
33999,Jeep,Wrangler Unlimited,2016,54547 ,Silver,1C4BJWEG2GL101886,Texas Direct Auto,TX,Sahara,suv,used,Stafford
33999,Jeep,Wrangler Unlimited,2016,61785 ,Black Clearcoat,1C4BJWDG6GL183543,Montclair Auto Exchange,CA,Sport,suv,used,Montclair
20499,Dodge,Challenger,2016,114578 ,Billet Silver Metallic Clear Coat,2C3CDZAG4GH322975,Texas Direct Auto,TX,SXT Plus,coupe,used,Stafford
48499,Toyota,Tundra,2016,38047 ,Bronze,5TFAW5F19GX515547,Texas Direct Auto,TX,1794 Edition,truck,used,Stafford
33999,Chevrolet,Silverado 1500,2016,38612 ,Autumn Bronze Metallic,1GCVKREC7GZ251742,Champion Chevrolet Cadillac,TN,LT,truck,certified pre-owned,Johnson City
21962,Ford,F150,2016,147590 ,Shadow Black,1FTEW1E87GFA38714,Heller Ford,IL,XL,truck,used,El Paso
17950,Honda,Civic,2016,55630 ,Red,2HGFC2F79GH527589,Shift LA - Test Drives Delivered to You,CA,EX,sedan,used,Commerce
37499,Jeep,Wrangler Unlimited,2016,21641 ,Billet Silver Metallic Clear Coat,1C4BJWFG2GL191636,Texas Direct Auto,TX,Rubicon,suv,used,Stafford
49499,Mercedes-Benz,SClass,2016,41968 ,Iridium Silver Metallic,WDDUG8CB3GA253817,Texas Direct Auto,TX,S 550,sedan,used,Stafford
18432,Nissan,Altima,2016,65673 ,Super Black Clearcoat,1N4AL3AP8GC219327,Tom Peacock Nissan,TX,2.5 SL,sedan,used,Houston
9733,Chevrolet,Cruze Limited,2016,73929 ,Black,1G1PE5SB8G7208469,Lou Bachrodt Chevrolet- Coconut Creek,FL,1LT Auto,sedan,used,Coconut Creek
50499,Ford,F250 Super Duty,2016,92273 ,White,1FT7W2BT8GEC01190,Texas Direct Auto,TX,Lariat,truck,used,Stafford
22998,Toyota,RAV4,2016,45338 ,Red,JTMZFREV8GJ080618,CarMax Pharr - Now offering Curbside Pickup,TX,LE,suv,used,Pharr
18402,cadillac,srx,2016,26667,gray,  3gyfnae36gs538333,167765819,MI,N/A,N/A,used,N/A
9000,chevrolet,malibu,2016,67527,gray,  1g1zj5su8gf337274,167780142,WI,N/A,N/A,used,N/A
5700,dodge,van,2016,101906,blue,  2c4rdgbgxgr116627,167800442,TX,N/A,N/A,used,N/A
3820,nissan,mpv,2016,41654,blue,  5n1at2mn5gc894272,167692784,CA,N/A,N/A,used,N/A
4450,ford,mpv,2016,32486,white,  2fmpk3g96gbc42228,167656731,TX,N/A,N/A,used,N/A
52000,dodge,charger,2016,17432,blue,  2c3cdxl92gh285329,167780193,IL,N/A,N/A,used,N/A
22500,ford,edge,2016,37385,black,  2fmpk4k82gbc46880,167780189,WI,N/A,N/A,used,N/A
4880,ford,mpv,2016,36876,silver,  2fmpk4g97gbc51848,167656738,TX,N/A,N/A,used,N/A
16000,mazda,cx-3,2016,47753,gray,  jm1dkbd74g0123647,167608540,FL,N/A,N/A,used,N/A
4610,dodge,van,2016,87229,silver,  2c4rdgbg2gr345223,167656729,TX,N/A,N/A,used,N/A
10000,ford,d,2016,16694,white,  nm0ls7f70g1257651,167530319,TX,N/A,N/A,used,N/A
36000,dodge,challenger,2016,13162,red,  2c3cdzfj8gh351982,167780204,IL,N/A,N/A,used,N/A
6810,ford,mpv,2016,66781,silver,  2fmpk3k95gbb76939,167656730,TX,N/A,N/A,used,N/A
18995,Toyota,RAV4,2016,80841 ,Super White,2T3WFREV9GW246844,Laura Chevrolet Buick GMC of Sullivan,MO,XLE,suv,used,Sullivan
25000,dodge,challenger,2016,41748,no_color,  2c3cdzbt4gh325869,167780200,IL,N/A,N/A,used,N/A
14700,chevrolet,van,2016,34454,white,  1gcwgaff9g1216490,167773216,PA,N/A,N/A,used,N/A
18500,ford,taurus,2016,75580,black,  1fahp2kt0gg121703,167784760,OH,N/A,N/A,used,N/A
12000,ford,explorer,2016,42902,black,  1fm5k7bh1ggc33135,167777327,TX,N/A,N/A,used,N/A
7040,ford,mpv,2016,33291,silver,  2fmpk3k80gbc65759,167656736,TX,N/A,N/A,used,N/A
62000,chevrolet,corvette,2016,19403,white,  1g1yt2d6xg5612796,167780136,IL,N/A,N/A,used,N/A
10700,ford,van,2016,99544,white,  1ftye1ym1gkb56631,167606942,PA,N/A,N/A,used,N/A
14300,ford,edge,2016,69428,white,  2fmpk4j8xgbc53478,167606685,PA,N/A,N/A,used,N/A
46000,chevrolet,corvette,2016,4445,black,  1g1yj2d70g5122320,167780138,IL,N/A,N/A,used,N/A
16600,mercedes-benz,vans,2016,97983,white,  wd4pe7dd1gp253504,167802269,new york,N/A,N/A,used,N/A
22400,ford,edge,2016,42925,black,  2fmpk4k80gbc01288,167780188,WI,N/A,N/A,used,N/A
25990,Jeep,Grand Cherokee,2016,66538 ,Gray,1C4RJEBG0GC329561,Courtesy Ford Conyers,GA,Limited,suv,used,Conyers
23988,GMC,Sierra 1500,2016,17673 ,Summit White,1GTN1LEC9GZ903096,Texas Auto,TX,Base,truck,used,Webster
51160,Chevrolet,Silverado 3500HD,2016,147037 ,Black,1GC4K0E8XGF120468,Dutch's Chevrolet,KY,LTZ,truck,used,Mt Sterling
23998,Jeep,Grand Cherokee,2016,40184 ,Red,1C4RJEAG3GC499544,CarMax Boise (Meridian) - Now offering Curbside Pickup,ID,Laredo,suv,used,Meridian
27998,Ford,Explorer,2016,39204 ,Red,1FM5K7DH0GGC87166,CarMax Costa Mesa - Now offering Curbside Pickup and Home Delivery,CA,XLT,suv,used,Costa Mesa
37499,Chevrolet,Camaro,2016,41643 ,Silver Ice Metallic,1G1FF1R74G0138657,OC Auto Exchange,CA,SS,coupe,used,Fullerton
104900,Chevrolet,Corvette,2016,8684 ,Shark Gray Metallic,1G1YT2D62G5700628,Advantage Auto Direct,WA,Z06,coupe,used,Kent
25323,Jeep,Grand Cherokee,2016,27173 ,Maximum Steel Metallic Clearcoat,1C4RJEAGXGC415641,Hudson Nissan,SC,Laredo,suv,used,Charleston
33995,Ford,Mustang,2016,46623 ,Deep Impact Blue Metallic,1FA6P8CF9G5299141,Car Castle,CA,GT Premium,coupe,used,Fullerton
34990,Toyota,4Runner,2016,93407 ,Midnight Black Metallic,JTEBU5JR5G5288713,Principle Toyota,TN,Trail Premium,suv,used,Memphis
13387,Hyundai,Elantra,2016,79779 ,Phantom Black,5NPDH4AE4GH763339,Chapman BMW On Camelback,AZ,SE,sedan,used,Phoenix
37998,Ford,F150,2016,57256 ,White,1FTFW1EG4GFB84452,Larson Chrysler Jeep Dodge of Puyallup,WA,XLT,truck,used,Puyallup
33652,Chevrolet,Tahoe,2016,75625 ,Brownstone Metall,1GNSCAKC4GR294609,Orr Cadillac of Shreveport,LA,LS,suv,used,Shreveport
36550,Ram,1500,2016,41707 ,Blue Streak Pearlcoat,1C6RR7MT4GS124935,Koons Woodbridge Ford,VA,Sport,truck,used,Woodbridge
14520,Toyota,Camry,2016,82015 ,Cosmic Gray Mica,4T1BF1FK3GU561894,Toyota of Tampa Bay,FL,SE,sedan,used,Tampa
23988,Subaru,Crosstrek,2016,70849 ,Quartz Blue Pearl,JF2GPAKC6GH311730,Austin Subaru,TX,2.0i Limited,crossover,used,Austin
48998,Ford,F350 Super Duty,2016,157468 ,Oxford White,1FT8W3BT5GEB93379,Texas Auto,TX,King Ranch,truck,used,Webster
28998,Honda,Pilot,2016,42288 ,White,5FNYF5H71GB030328,CarMax Sanford - Now offering Curbside Pickup and Home Delivery,FL,EX-L w/Navi,suv,used,Sanford
17998,Hyundai,Tucson,2016,65506 ,Red,KM8J33A40GU030273,CarMax Daytona - Now offering Curbside Pickup and Home Delivery,FL,SE,suv,used,Daytona Beach
28499,Ram,1500,2016,55526 ,Black Forest Green Pearl Coat,1C6RR7GT1GS384267,Texas Direct Auto,TX,SLT,truck,used,Stafford
17700,Jeep,Compass,2016,57417 ,Bright White Clearcoat,1C4NJDEB1GD733729,Heritage Honda Bel Air,MD,High Altitude,suv,used,Fallston
20998,Honda,CRV,2016,54590 ,Silver,2HKRM4H38GH607438,CarMax Gaithersburg - Now offering Curbside Pickup,MD,LX,suv,used,Gaithersburg
14800,BMW,3 Series,2016,111103 ,Jet Black,WBA8E1G59GNT34503,Piles Chevrolet Buick Incorporated,KY,320i,sedan,used,Dry Ridge
25800,Acura,RDX,2016,32361 ,Slate Silver Metallic,5J8TB3H33GL015724,AutoLinx Inc.,CA,Base,suv,used,Vallejo
29998,Chevrolet,Traverse,2016,34904 ,Gray,1GNKRJKD0GJ252329,CarMax Independence Boulevard - Now offering Curbside Pickup and Home Delivery,NC,LTZ,suv,used,Charlotte
17998,Hyundai,Veloster,2016,27309 ,Red,KMHTC6AD2GU252503,CarMax Ft. Myers - Now offering Curbside Pickup and Home Delivery,FL,Base,coupe,used,Fort Myers
22998,Ford,Explorer,2016,90137 ,Silver,1FM5K8D89GGD28979,CarMax West Sahara - Now offering Curbside Pickup and Home Delivery,NV,XLT,suv,used,Las Vegas
36952,GMC,Yukon XL,2016,107553 ,Light Steel Gray Metallic,1GKS2GKC1GR147568,Antwerpen Chevrolet,MD,SLT 1500,suv,used,Sykesville
18999,Kia,Sportage,2016,42465 ,Black Cherry,KNDPCCAC8G7816293,Texas Direct Auto,TX,EX,suv,used,Stafford
30998,Ford,Explorer,2016,58446 ,Black,1FM5K8GT8GGA84662,CarMax Houston Katy Freeway - Now offering Curbside Pickup and Home Delivery,TX,Sport,suv,used,Katy
30998,Toyota,Tacoma,2016,99479 ,Super White,3TMAZ5CN4GM025523,Camelback Toyota,AZ,TRD Sport,truck,used,Phoenix
42999,Cadillac,Escalade ESV,2016,73010 ,Crystal White Tricoat,1GYS4HKJ8GR339316,CarVision of Maple Shade,NJ,Luxury Collection,suv,used,Maple Shade
27999,Chevrolet,Camaro,2016,41044 ,Hyper Blue Metallic,1G1FD1RS6G0191662,Texas Direct Auto,TX,LT,coupe,used,Stafford
18998,Toyota,RAV4,2016,102542 ,Orange,2T3ZFREV3GW283952,CarMax El Paso - Now offering Curbside Pickup,TX,LE,suv,used,El Paso
21998,Ford,Focus,2016,49714 ,Gray,1FADP3L90GL383963,CarMax Irvine - Now offering Curbside Pickup and Home Delivery,CA,ST,hatchback,used,Irvine
27998,Honda,Odyssey,2016,45737 ,Gray,5FNRL5H69GB088921,CarMax Plano - Now offering Curbside Pickup and Home Delivery,TX,EX-L,minivan,used,Plano
59999,Ram,Pickup 2500,2016,62307 ,Gray,3C6UR5FL8GG317608,Northwest Motorsport - Missoula,MT,Laramie,truck,used,Missoula
37999,Ram,1500,2016,14999 ,Blue,1C6RR7TT4GS397262,Northwest Motorsports - Boise,ID,Outdoorsman,truck,used,Boise
18988,Kia,Soul,2016,52877 ,Bright Silver,KNDJX3A55G7871604,Audi West Covina,CA,!,crossover,used,West Covina
17988,Chevrolet,Impala,2016,102286 ,Black,2G1115S34G9123055,Austin Subaru,TX,LT,sedan,used,Austin
19998,Honda,Civic,2016,59948 ,Black,19XFC2F76GE033765,CarMax Miami Lakes - Now offering Curbside Pickup and Home Delivery,FL,EX,sedan,used,Miami Lakes
30998,Chevrolet,Silverado 1500,2016,53524 ,Black,1GCRCREC0GZ428758,CarMax Houston Katy Freeway - Now offering Curbside Pickup and Home Delivery,TX,LT,truck,used,Katy
14899,Volkswagen,Jetta,2016,32741 ,Pure White,3VW267AJ3GM285546,Montclair Auto Exchange,CA,1.4T S,sedan,used,Montclair
29998,Jeep,Grand Cherokee,2016,73884 ,Black,1C4RJFCG7GC478313,CarMax Sanford - Now offering Curbside Pickup and Home Delivery,FL,Overland,suv,used,Sanford
26750,Honda,Pilot,2016,83372 ,Lunar Silver Metallic,5FNYF6H51GB055749,Ken Garff Honda Downtown,UT,EX-L,suv,used,Salt Lake City
36999,Toyota,Tacoma,2016,43188 ,Orange,5TFCZ5AN0GX032930,Texas Direct Auto,TX,TRD Off-Road,truck,used,Stafford
18998,Honda,Civic,2016,59591 ,Gray,19XFC2F72GE013500,CarMax Jensen Beach - Now offering Curbside Pickup and Home Delivery,FL,EX,sedan,used,Jensen Beach
27995,Chevrolet,Silverado 1500,2016,131513 ,Silver Ice Metallic,1GCVKPEC5GZ235432,Pacific Auto Center Central Valley,CA,Custom,truck,used,Chowchilla
15995,Volkswagen,Golf GTI,2016,121939 ,Red,3VW547AU4GM049839,Auto Mall of Springfield,IL,Autobahn,hatchback,used,Springfield
13595,Chevrolet,Trax,2016,93256 ,Summit White,3GNCJPSB4GL270645,Herb Connolly Chevrolet,MA,LT,crossover,used,Framingham
56998,GMC,Sierra 2500HD,2016,59843 ,Black,1GT12UE86GF237930,CarMax Naperville - Now offering Curbside Pickup,IL,Denali,truck,used,Naperville
36998,Jeep,Wrangler Unlimited,2016,34924 ,Black,1C4BJWDG6GL328192,CarMax Jackson (TN) - Now offering Curbside Pickup,TN,Sport,suv,used,Jackson
24996,Ram,1500,2016,43328 ,Blue,3C6JR6AT0GG282479,Northwest Motorsport - Snohomish,WA,Tradesman,truck,used,Lynnwood
36998,Toyota,4Runner,2016,57893 ,Gray,JTEBU5JRXG5343656,CarMax Gaithersburg - Now offering Curbside Pickup,MD,Limited,suv,used,Gaithersburg
15998,Kia,Soul,2016,38509 ,Brown,KNDJN2A23G7293752,CarMax Pensacola - Now offering Curbside Pickup,FL,Base,crossover,used,Pensacola
25999,Dodge,Charger,2016,39371 ,Gray,2C3CDXHG1GH339534,Northwest Motorsport - Puyallup,WA,SXT,sedan,used,Puyallup
37950,Toyota,Tundra,2016,36415 ,White,5TFDY5F11GX513105,Shift Sacramento - Test Drives Delivered to You,CA,SR5,truck,used,Sacramento
21998,Dodge,Journey,2016,6777 ,White,3C4PDCAB2GT211802,CarMax Tucson - Now offering Curbside Pickup,AZ,SE,suv,used,Tucson
